name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2017-06-06T04:00:00,14.3,14.3,12.8,90.84,0,0,,0,0,,19.9,41,1005.8,100,15.8,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T05:00:00,14.3,14.3,12.7,90.61,0,0,,0,0,,17.9,31,1005.8,100,16,6.5,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T06:00:00,15,15,12.1,83.06,0,0,,0,0,,16.1,30,1006.4,100,16,87,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,72503014732"
"New York City,USA",2017-06-06T07:00:00,14.2,14.2,11.7,84.45,0,0,,0,0,,16.3,30,1006.8,98.1,15.8,213.4,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T08:00:00,13.8,13.8,12.1,89.67,0.202,100,rain,0,0,27.7,20.3,33,1007.1,100,13.7,339.3,1.2,3,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T09:00:00,13.8,13.8,12.7,93.32,0.232,100,rain,0,0,,19.7,69,1007.4,100,14.2,444.3,1.6,4,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T10:00:00,13.8,13.8,12.1,89.42,0,0,,0,0,,21.2,33,1007.4,100,16,509.8,1.8,5,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T11:00:00,14.3,14.3,11.6,83.88,0,0,,0,0,,17.8,31,1008.1,100,14.2,578.8,2.1,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T12:00:00,13.8,13.8,12,89.31,0,0,,0,0,,16.3,68,1008.5,100,5.2,568.5,2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T13:00:00,13.7,13.7,11.6,87.14,0.009,100,rain,0,0,,14.6,59,1008.8,87.1,10.2,518,1.9,5,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T14:00:00,13.3,13.3,12.1,92.38,0.063,100,rain,0,0,,16.4,59,1009.1,60,15.7,406,1.5,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T15:00:00,13.8,13.8,11.7,86.84,0,0,,0,0,,19.4,50,1009.1,88.3,15.9,324.6,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T16:00:00,14.9,14.9,12,83.05,0,0,,0,0,,14.4,69,1009.5,100,16,252,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T17:00:00,14.9,14.9,11.1,78.12,0,0,,0,0,,13.1,50,1009.8,100,16,190.1,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T18:00:00,14.9,14.9,10.6,75.55,0,0,,0,0,,15.8,60,1010.2,100,16,88.9,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T19:00:00,14.3,14.3,11.1,81.2,0,0,,0,0,,19.9,36,1011.1,100,16,23.6,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T20:00:00,13.7,13.7,11,83.94,0,0,,0,0,,16.2,44,1011.8,100,14.2,0.7,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T21:00:00,12.8,12.8,10.6,86.59,0,0,,0,0,,21.7,53,1012.2,70.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T22:00:00,12.7,12.7,9.9,82.97,0,0,,0,0,,14.4,40,1013.1,94.8,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T23:00:00,13.2,13.2,9.2,76.72,0,0,,0,0,,18.2,52,1013.5,65.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T00:00:00,12.7,12.7,8.7,76.58,0,0,,0,0,,20,32,1013.5,78.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T01:00:00,11.1,11.1,7.2,76.69,0,0,,0,0,,17.9,42,1013.5,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T02:00:00,12.1,12.1,8.2,77.51,0,0,,0,0,,19.6,39,1014.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T03:00:00,12.1,12.1,8.2,77.51,0,0,,0,0,,17.9,33,1013.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T04:00:00,12.7,12.7,9.2,79.06,0,0,,0,0,,15.9,39,1013.8,98.1,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T05:00:00,13.2,13.2,9.2,76.79,0,0,,0,0,,10.9,55,1013.9,78.5,16,5.4,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T06:00:00,13.2,13.2,9.2,76.99,0,0,,0,0,,15.6,39,1014.5,82.1,16,85.5,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T07:00:00,13.2,13.2,9.2,76.8,0,0,,0,0,,18.6,46,1014.9,65.7,16,276.4,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T08:00:00,13.7,13.7,9.2,74.26,0,0,,0,0,,16.1,59,1015.5,60,16,473.4,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T09:00:00,14.9,14.9,9.9,71.69,0,0,,0,0,,11.2,98,1015.9,65.7,16,657,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T10:00:00,15.6,15.6,9.3,66.21,0.178,100,rain,0,0,,9,276,1015.9,66.6,16,799.5,2.9,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T11:00:00,15.9,15.9,9,63.38,0,0,,0,0,,13.8,50,1015.7,66.6,16,888.8,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T12:00:00,17.1,17.1,9.9,62.66,0,0,,0,0,,15.8,50,1015.9,93,16,953.5,3.4,10,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T13:00:00,17.7,17.7,9.9,60.08,0,0,,0,0,,11.1,59,1015.8,85.9,16,955.3,3.4,10,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T14:00:00,19.2,19.2,10,55.01,0,0,,0,0,,7.5,69,1015.8,85.9,16,881.8,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T15:00:00,19.3,19.3,9.3,52.53,0,0,,0,0,,10.8,60,1015.6,91.1,16,745.3,2.7,7,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T16:00:00,20.9,20.9,8.9,46,0.446,100,rain,0,0,72,7.1,298,1015.8,82.9,16,616.3,2.2,6,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T17:00:00,20.5,20.5,9.9,50.42,0,0,,0,0,,10.3,140,1016.2,97,16,447.6,1.6,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T18:00:00,19.9,19.9,11.4,58.19,0.178,100,rain,0,0,55.4,15.2,245,1016.2,50.1,16,277.6,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T19:00:00,18.4,18.4,11.5,64.02,0,0,,0,0,,10.8,227,1016.5,0,16,97.3,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T20:00:00,17.9,17.9,10.9,63.73,0,0,,0,0,,6.7,239,1016.5,0,16,2.9,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T21:00:00,17.2,17.2,11,66.87,0,0,,0,0,,5.1,273,1016.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T22:00:00,17.2,17.2,11.8,70.94,0,0,,0,0,68.4,5.5,267,1017.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-07T23:00:00,16.7,16.7,11.8,73.04,0,0,,0,0,,5.1,208,1017.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T00:00:00,16.2,16.2,11.8,75.42,0,0,,0,0,,5,254,1017.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T01:00:00,16.1,16.1,11.4,73.59,0,0,,0,0,,7,254,1016.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T02:00:00,15.6,15.6,11,73.85,0,0,,0,0,,8.9,262,1016.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T03:00:00,15,15,11,76.92,0,0,,0,0,,8.9,261,1016.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T04:00:00,15.5,15.5,11.5,76.99,0,0,,0,0,,0,0,1016.2,0,15.9,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T05:00:00,15.4,15.4,11.1,75.1,0,0,,0,0,,0,0,1016.2,0.8,16,8.3,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T06:00:00,14.9,14.9,11.5,80.05,0,0,,0,0,,0.2,19,1016.3,0.8,16,113.5,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T07:00:00,16,16,12.7,80.38,0,0,,0,0,,7.3,77,1016.6,1.4,16,277.8,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T08:00:00,16.7,16.7,11.5,71.8,0,0,,0,0,,12.6,51,1016.9,1.4,16,425.8,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T09:00:00,17.8,17.8,11.6,67.19,0,0,,0,0,40.7,11.1,50,1016.9,2.6,14.2,579.5,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T10:00:00,19.8,19.8,13.2,66,0,0,,0,0,,12.7,51,1016.6,2.6,16,738.3,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T11:00:00,21.4,21.4,12.9,58.41,0,0,,0,0,,11.1,40,1016.6,1.5,16,887.8,3.2,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T12:00:00,20,20,12.3,61.11,0,0,,0,0,,12,87,1016.6,3.6,16,558.5,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T13:00:00,18.9,18.9,11,60.38,0,0,,0,0,,12.3,130,1016.5,1.6,16,339.1,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T14:00:00,18.9,18.9,10,56.34,0,0,,0,0,,9.6,129,1015.8,1.6,16,343.8,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T15:00:00,19.3,19.3,8.9,51.04,0,0,,0,0,,12.5,140,1015.2,1.6,16,282.9,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T16:00:00,18.4,18.4,9.8,57.19,0,0,,0,0,,17.2,140,1014.6,1.6,16,205.8,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T17:00:00,17.9,17.9,10.1,60.29,0,0,,0,0,,14,140,1013.9,1.5,16,142.8,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T18:00:00,17.8,17.8,9.1,56.88,0,0,,0,0,,11.1,142,1012.9,1.9,16,83.6,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T19:00:00,17.1,17.1,7.7,53.76,0,0,,0,0,,9.1,89,1012.4,2.6,16,31.8,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T20:00:00,17.1,17.1,7.6,53.88,0,0,,0,0,,7.7,50,1011.5,4.7,16,1.5,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T21:00:00,16.6,16.6,6.8,52.32,0,0,,0,0,,9.4,77,1010.8,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T22:00:00,16.6,16.6,6.1,49.89,0,0,,0,0,,7.6,69,1010.8,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-08T23:00:00,16.1,16.1,8.2,59.66,0,0,,0,0,,14.2,69,1010.5,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T00:00:00,15.5,15.5,9.2,66.31,0,0,,0,0,,14.2,42,1009.8,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T01:00:00,14.9,14.9,10,72.36,0,0,,0,0,,12.4,38,1009.1,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T02:00:00,14.2,14.2,9.9,75.54,0,0,,0,0,,0.2,15,1008.7,1.1,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T03:00:00,14.8,14.8,9.9,72.2,0,0,,0,0,,0,0,1008,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T04:00:00,14.2,14.2,8.4,67.87,0,0,,0,0,,0.3,337,1007.4,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T05:00:00,13.7,13.7,8.8,72.17,0,0,,0,0,,8.8,264,1007.4,0.8,16,9.3,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T06:00:00,13.8,13.8,9.2,73.68,0,0,,0,0,,7,244,1007.3,0.8,16,131.5,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T07:00:00,14,14,9.2,73,0,0,,0,0,,9.2,240,1008,2.6,16,322,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T08:00:00,15.1,15.1,8.7,65.65,0,0,,0,0,,10.8,249,1008,2.6,16,494.4,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T09:00:00,16.2,16.2,8.6,60.83,0,0,,0,0,50,10.3,256,1008.4,1.9,16,546.8,2,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T10:00:00,20,20,10.4,54.03,0.178,100,rain,0,0,,11.1,222,1008,1.5,16,764.3,2.8,8,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T11:00:00,23.2,23.2,10.5,44.61,0.446,100,rain,0,0,,19.8,281,1008,1.5,16,938,3.4,9,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T12:00:00,24.9,24.9,11.5,43.16,0,0,,0,0,68.4,5.6,290,1008.1,1.5,16,984.8,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T13:00:00,26,26,11,38.89,0.446,100,rain,0,0,73.8,9.6,310,1007.7,1,16,973.5,3.5,10,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T14:00:00,26.5,26.5,11,37.72,0.624,100,rain,0,0,71.4,10,300,1007.7,1,14.2,908,3.3,9,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T15:00:00,27.7,27,9.9,33.01,0.892,100,rain,0,0,66.7,8.3,320,1007.4,2.9,16,789.5,2.8,8,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T16:00:00,27.6,27,10.5,34.46,0.178,100,rain,0,0,31.7,8.9,295,1007.4,51.8,16,603.8,2.2,6,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T17:00:00,27.7,27,9.9,32.78,0,0,,0,0,,1.4,301,1007.3,5.9,16,418,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T18:00:00,28.1,27.2,9.2,30.55,0,0,,0,0,33.6,13.9,272,1007.4,30.3,16,256.8,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T19:00:00,26.2,26.2,10.9,38.23,0,0,,0,0,47.9,16.9,260,1008,50,16,89.2,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T20:00:00,25.1,25.1,10.9,40.98,0,0,,0,0,33.5,11.5,260,1009.1,0.8,16,2.9,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T21:00:00,24.4,24.4,10.4,41.35,0,0,,0,0,,11,269,1009.7,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T22:00:00,24.8,24.8,8.9,36.26,0,0,,0,0,,8.5,252,1010.4,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-09T23:00:00,23,23,11.5,48.36,0,0,,0,0,,11,240,1011.7,27.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T00:00:00,22.3,22.3,11.5,50.53,0,0,,0,0,,8,240,1012.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T01:00:00,21.7,21.7,11.1,50.79,0,0,,0,0,,9.2,259,1012.5,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T02:00:00,21.6,21.6,11,50.84,0,0,,0,0,,5.2,278,1012.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T03:00:00,20.7,20.7,11,54.01,0,0,,0,0,,5.6,254,1013.1,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T04:00:00,20.1,20.1,11,56.06,0,0,,0,0,,8.5,273,1013.4,27.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T05:00:00,19.4,19.4,11.1,58.78,0,0,,0,0,,8.4,276,1013.8,0.8,16,8.1,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T06:00:00,19.4,19.4,11.1,58.84,0,0,,0,0,,8.9,273,1014.1,1.5,16,118.8,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T07:00:00,19,19,11.6,61.97,0,0,,0,0,,7.5,272,1014.8,1,16,298.3,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T08:00:00,20.2,20.2,12.1,59.68,0,0,,0,0,,7.7,254,1015.8,1,16,452.6,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T09:00:00,21.3,21.3,12.8,58.31,0,0,,0,0,,11.1,295,1016.2,4.1,16,596.5,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T10:00:00,23.9,23.9,12.4,48.64,0,0,,0,0,,7.9,300,1015.9,88.8,16,765.8,2.8,8,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T11:00:00,26.5,26.5,13.3,44.21,0,0,,0,0,,7,0,1016.2,1.4,16,906.8,3.3,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T12:00:00,27.1,27.2,13.8,43.94,0,0,,0,0,,10.9,220,1016.2,1.4,16,959,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T13:00:00,28.3,28.1,14.1,41.87,0,0,,0,0,37.1,13,230,1016.2,0.8,16,954.3,3.4,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T14:00:00,28.8,28.5,14.2,40.73,0,0,,0,0,38.9,16.7,219,1015.8,1,16,891.8,3.2,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T15:00:00,28.9,28.6,14.3,41.06,0,0,,0,0,40.7,14,254,1015.1,28.2,16,780.3,2.8,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T16:00:00,28.9,28.6,14.3,40.93,0,0,,0,0,42.5,21.6,256,1014.5,4.7,16,627.8,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T17:00:00,30,29.4,13.7,37.08,0,0,,0,0,42.5,17.9,259,1014.2,66.6,16,448.1,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T18:00:00,28.4,28.1,14.3,42.16,0,0,,0,0,,18.3,257,1014.1,82.9,16,260.4,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T19:00:00,27.3,27.5,14.8,46.24,0,0,,0,0,37.1,13.9,264,1014.5,1,16,90.6,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T20:00:00,26.8,27,14.2,45.92,0,0,,0,0,,11,269,1015.2,31.7,16,3,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T21:00:00,26.3,26.3,14.2,47.52,0,0,,0,0,,15.5,277,1015.8,33.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T22:00:00,25.8,25.8,15.9,54.54,0,0,,0,0,,8,248,1016.8,31.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-10T23:00:00,24.6,24.6,16.4,60.37,0,0,,0,0,,9.4,278,1017.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T00:00:00,24,24,15.9,60.53,0,0,,0,0,,7.9,210,1017.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T01:00:00,24,24,16,60.74,0,0,,0,0,,9.4,278,1017.2,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T02:00:00,23.4,23.4,16,63.13,0,0,,0,0,,7.7,269,1017.5,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T03:00:00,22.9,22.9,16,65.09,0,0,,0,0,,9.3,259,1017.5,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T04:00:00,22.3,22.3,16,67.6,0,0,,0,0,,9.6,268,1017.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T05:00:00,22.3,22.3,16.1,67.99,0,0,,0,0,,7,263,1017.8,0,16,8.5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T06:00:00,21.8,21.8,16.1,70.23,0,0,,0,0,,9,267,1018.2,0,16,119.5,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T07:00:00,21.8,21.8,16.6,72.21,0,0,,0,0,,7.1,253,1018.5,0.8,16,298.6,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-11T08:00:00,22.4,22.4,16.6,69.97,0,0,,0,0,,9.2,250,1018.9,0.8,16,488.3,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
